document_id,ticker,company_name,report_year,dimension_code,raw_score,evidence_locator,evidence_exists,evidence_text_short,evidence_semantic_status,evidence_issue_type,score_evidence_alignment,needs_review,recommended_action,repair_status,repair_reason,numeric_issue_status
MDA_7107_OFI_2022,OFI,OFI,2022,AR01,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing indust,strong,none,aligned,false,accept,,,
MDA_7107_OFI_2022,OFI,OFI,2022,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing indust,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7107_OFI_2022,OFI,OFI,2022,AR03,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing indust,strong,none,aligned,false,accept,,,
MDA_7107_OFI_2022,OFI,OFI,2022,AR04,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing indust,acceptable,none,aligned,false,accept,,,
MDA_7107_OFI_2022,OFI,OFI,2022,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing indust,strong,none,aligned,false,accept,,,
MDA_7107_OFI_2023,OFI,OFI,2023,AR01,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing indust,strong,none,aligned,false,accept,,,
MDA_7107_OFI_2023,OFI,OFI,2023,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing indust,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7107_OFI_2023,OFI,OFI,2023,AR03,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing indust,strong,none,aligned,false,accept,,,
MDA_7107_OFI_2023,OFI,OFI,2023,AR04,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing indust,acceptable,none,aligned,false,accept,,,
MDA_7107_OFI_2023,OFI,OFI,2023,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing indust,strong,none,aligned,false,accept,,,
MDA_7167_ABLEGLOB_2020,ABLEGLOB,JOHOTIN,2020,AR01,4,[MDA_P001],true,"[MDA_P001] Management Discussion and Analysis (“MD&A”), which provides an insight of the financial performance of Johore Tin Berhad (“JTB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2020 (“FYE 2020”). This",strong,none,aligned,false,accept,,,
MDA_7167_ABLEGLOB_2020,ABLEGLOB,JOHOTIN,2020,AR02,2,[MDA_P007],true,"[MDA_P007] For the FYE 2020, the Group achieved revenue of RM502.26 million as compared to RM579.79 million in the previous financial year, a decreased of RM77.53 million. Profit before tax decreased by RM7.30 million to RM53.22 million as",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7167_ABLEGLOB_2020,ABLEGLOB,JOHOTIN,2020,AR03,2,[MDA_P007],true,"[MDA_P007] For the FYE 2020, the Group achieved revenue of RM502.26 million as compared to RM579.79 million in the previous financial year, a decreased of RM77.53 million. Profit before tax decreased by RM7.30 million to RM53.22 million as",weak,missing_causal_explanation,partial,true,manual_review,,,
MDA_7167_ABLEGLOB_2020,ABLEGLOB,JOHOTIN,2020,AR04,4,[MDA_P001],true,"[MDA_P001] Management Discussion and Analysis (“MD&A”), which provides an insight of the financial performance of Johore Tin Berhad (“JTB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2020 (“FYE 2020”). This",strong,none,aligned,false,accept,,,
MDA_7167_ABLEGLOB_2020,ABLEGLOB,JOHOTIN,2020,AR05,2,[MDA_P001],true,"[MDA_P001] Management Discussion and Analysis (“MD&A”), which provides an insight of the financial performance of Johore Tin Berhad (“JTB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2020 (“FYE 2020”). This",strong,none,aligned,false,accept,,,
MDA_7167_ABLEGLOB_2021,ABLEGLOB,JOHOTIN,2021,AR01,4,[MDA_P001],true,[MDA_P001] Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) (Formerly known as Johore Tin Berhad) and its subsidiaries (“the Group”) for the financial ye,strong,none,aligned,false,accept,,,
MDA_7167_ABLEGLOB_2021,ABLEGLOB,JOHOTIN,2021,AR02,2,[MDA_P007],true,"[MDA_P007] For FYE 2021, the Group achieved revenue of RM499.86 million as compared to RM502.26 million in the previous financial year, a decreased of RM2.4 million. Profit before tax decreased by RM1.79 million to RM51.43 million as compar",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7167_ABLEGLOB_2021,ABLEGLOB,JOHOTIN,2021,AR03,2,[MDA_P007],true,"[MDA_P007] For FYE 2021, the Group achieved revenue of RM499.86 million as compared to RM502.26 million in the previous financial year, a decreased of RM2.4 million. Profit before tax decreased by RM1.79 million to RM51.43 million as compar",weak,missing_causal_explanation,partial,true,manual_review,,,
MDA_7167_ABLEGLOB_2021,ABLEGLOB,JOHOTIN,2021,AR04,4,[MDA_P001],true,[MDA_P001] Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) (Formerly known as Johore Tin Berhad) and its subsidiaries (“the Group”) for the financial ye,strong,none,aligned,false,accept,,,
MDA_7167_ABLEGLOB_2021,ABLEGLOB,JOHOTIN,2021,AR05,2,[MDA_P001],true,[MDA_P001] Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) (Formerly known as Johore Tin Berhad) and its subsidiaries (“the Group”) for the financial ye,strong,none,aligned,false,accept,,,
MDA_7167_ABLEGLOB_2022,ABLEGLOB,JOHOTIN,2022,AR01,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS The Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial y,strong,none,aligned,false,accept,,,
MDA_7167_ABLEGLOB_2022,ABLEGLOB,JOHOTIN,2022,AR02,2,[MDA_P047],true,"[MDA_P047] The Group, although without a dividend policy, intends to declare dividends depending on the Group’s profits generated during each financial period/year, by taking into consideration the expansion plan and future investments on c",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7167_ABLEGLOB_2022,ABLEGLOB,JOHOTIN,2022,AR03,2,[MDA_P006],true,"[MDA_P006] For FYE 2022, the Group achieved revenue of RM549.82 million as compared to RM499.86 million in the previous financial year, an increase of RM49.96 million. Profit before tax decreased by RM8.63 million to RM42.80 million as comp",weak,missing_causal_explanation,partial,true,manual_review,,,
MDA_7167_ABLEGLOB_2022,ABLEGLOB,JOHOTIN,2022,AR04,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS The Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial y,strong,none,aligned,false,accept,,,
MDA_7167_ABLEGLOB_2022,ABLEGLOB,JOHOTIN,2022,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS The Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial y,strong,none,aligned,false,accept,,,
MDA_7167_ABLEGLOB_2023,ABLEGLOB,JOHOTIN,2023,AR01,4,[MDA_P001],true,[MDA_P001] management discussion and Analysis The Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial y,strong,none,aligned,false,accept,,,
MDA_7167_ABLEGLOB_2023,ABLEGLOB,JOHOTIN,2023,AR02,2,[MDA_P047],true,"[MDA_P047] The Group, although without a dividend policy, intends to declare dividends depending on the Group’s profits generated during each financial period/year, by taking into consideration the expansion plan and future investments on c",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7167_ABLEGLOB_2023,ABLEGLOB,JOHOTIN,2023,AR03,2,[MDA_P007],true,"[MDA_P007] For FYE 2023, the Group achieved revenue of RM648.09 million as compared to RM549.82 million in the previous financial year, an increase of RM98.27 million. Profit before tax increased by RM26.39 million to RM69.19 million as com",weak,missing_causal_explanation,partial,true,manual_review,,,
MDA_7167_ABLEGLOB_2023,ABLEGLOB,JOHOTIN,2023,AR04,2,[MDA_P001],true,[MDA_P001] management discussion and Analysis The Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial y,strong,none,aligned,false,accept,,,
MDA_7167_ABLEGLOB_2023,ABLEGLOB,JOHOTIN,2023,AR05,2,[MDA_P001],true,[MDA_P001] management discussion and Analysis The Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial y,strong,none,aligned,false,accept,,,
MDA_7167_ABLEGLOB_2024,ABLEGLOB,JOHOTIN,2024,AR01,4,[MDA_P001],true,[MDA_P001] Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2024 (“FYE 2024”),strong,none,aligned,false,accept,,,
MDA_7167_ABLEGLOB_2024,ABLEGLOB,JOHOTIN,2024,AR02,3,[MDA_P002],true,[MDA_P002] 2. REVIEW OF FINANCIAL RESULTS AND FINANCIAL CONDITION,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7167_ABLEGLOB_2024,ABLEGLOB,JOHOTIN,2024,AR03,2,[MDA_P003],true,"[MDA_P003] In FYE 2024, the total borrowings decreased by RM15.75 million to RM254.20 million from RM269.95 million mainly due to repayment of long-term financing, contributing positively to the gearing ratio. The gearing ratio decreased by",strong,none,aligned,false,accept,,,
MDA_7167_ABLEGLOB_2024,ABLEGLOB,JOHOTIN,2024,AR04,4,[MDA_P001],true,[MDA_P001] Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2024 (“FYE 2024”),strong,none,aligned,false,accept,,,
MDA_7167_ABLEGLOB_2024,ABLEGLOB,JOHOTIN,2024,AR05,2,[MDA_P001],true,[MDA_P001] Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2024 (“FYE 2024”),strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2020,KAWAN,Kawan Food,2020,AR01,5,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis (cont’d) The Food and Beverage (“F&B”) industry in which we operate experienced unprecedented supply and demand volatility in FY2020. Movement restrictions impacted supply chain and operational,strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2020,KAWAN,Kawan Food,2020,AR02,3,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis (cont’d) The Food and Beverage (“F&B”) industry in which we operate experienced unprecedented supply and demand volatility in FY2020. Movement restrictions impacted supply chain and operational,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7216_KAWAN_2020,KAWAN,Kawan Food,2020,AR03,4,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis (cont’d) The Food and Beverage (“F&B”) industry in which we operate experienced unprecedented supply and demand volatility in FY2020. Movement restrictions impacted supply chain and operational,strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2020,KAWAN,Kawan Food,2020,AR04,5,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis (cont’d) The Food and Beverage (“F&B”) industry in which we operate experienced unprecedented supply and demand volatility in FY2020. Movement restrictions impacted supply chain and operational,strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2020,KAWAN,Kawan Food,2020,AR05,4,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis (cont’d) The Food and Beverage (“F&B”) industry in which we operate experienced unprecedented supply and demand volatility in FY2020. Movement restrictions impacted supply chain and operational,strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2021,KAWAN,Kawan Food,2021,AR01,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Dear Shareholders, On behalf of the Board and Management of Kawan Food Berhad (“Kawan” or the “Group”), I am pleased to present the Management Discussion and Analysis for financial year ended 31",strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2021,KAWAN,Kawan Food,2021,AR02,3,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Dear Shareholders, On behalf of the Board and Management of Kawan Food Berhad (“Kawan” or the “Group”), I am pleased to present the Management Discussion and Analysis for financial year ended 31",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7216_KAWAN_2021,KAWAN,Kawan Food,2021,AR03,2,[MDA_P002],true,"[MDA_P002] ANNUAL REPORT 2021 OVERVIEW FY2021 was a demanding year for the business. The resurgence of COVID 19 cases and the return of movement restriction had a significant impact on society and the economy as well as Kawan’s operations,",strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2021,KAWAN,Kawan Food,2021,AR04,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Dear Shareholders, On behalf of the Board and Management of Kawan Food Berhad (“Kawan” or the “Group”), I am pleased to present the Management Discussion and Analysis for financial year ended 31",strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2021,KAWAN,Kawan Food,2021,AR05,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Dear Shareholders, On behalf of the Board and Management of Kawan Food Berhad (“Kawan” or the “Group”), I am pleased to present the Management Discussion and Analysis for financial year ended 31",strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2022,KAWAN,Kawan Food,2022,AR01,4,[MDA_P001],true,"[MDA_P001] Management Discussion & Analysis Dear Shareholders, I am proud that Kawan has a team with great people who possess strength and resilience to overcome the tough challenges over the year. Together, we have faced difficult periods",strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2022,KAWAN,Kawan Food,2022,AR02,3,[MDA_P001],true,"[MDA_P001] Management Discussion & Analysis Dear Shareholders, I am proud that Kawan has a team with great people who possess strength and resilience to overcome the tough challenges over the year. Together, we have faced difficult periods",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7216_KAWAN_2022,KAWAN,Kawan Food,2022,AR03,4,[MDA_P003],true,"[MDA_P003] We also worked closely with our customers and suppliers to maintain our service levels, overcoming supply chain deficiencies, unprecedented inflation on input costs and labour supply challenges. We are grateful for the hard work",strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2022,KAWAN,Kawan Food,2022,AR04,4,[MDA_P003],true,"[MDA_P003] We also worked closely with our customers and suppliers to maintain our service levels, overcoming supply chain deficiencies, unprecedented inflation on input costs and labour supply challenges. We are grateful for the hard work",strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2022,KAWAN,Kawan Food,2022,AR05,2,[MDA_P001],true,"[MDA_P001] Management Discussion & Analysis Dear Shareholders, I am proud that Kawan has a team with great people who possess strength and resilience to overcome the tough challenges over the year. Together, we have faced difficult periods",strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2023,KAWAN,Kawan Food,2023,AR01,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Revenue (2022: RM274.8 million) RM287.2 million Profit Before Taxation (2022: RM40.1 million) RM34.3 million Cash & Cash Equivalents (2022: RM98.6 million) RM104.3 million OVERVIEW In adapting t,strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2023,KAWAN,Kawan Food,2023,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Revenue (2022: RM274.8 million) RM287.2 million Profit Before Taxation (2022: RM40.1 million) RM34.3 million Cash & Cash Equivalents (2022: RM98.6 million) RM104.3 million OVERVIEW In adapting t,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7216_KAWAN_2023,KAWAN,Kawan Food,2023,AR03,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Revenue (2022: RM274.8 million) RM287.2 million Profit Before Taxation (2022: RM40.1 million) RM34.3 million Cash & Cash Equivalents (2022: RM98.6 million) RM104.3 million OVERVIEW In adapting t,acceptable,none,aligned,false,accept,,,
MDA_7216_KAWAN_2023,KAWAN,Kawan Food,2023,AR04,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Revenue (2022: RM274.8 million) RM287.2 million Profit Before Taxation (2022: RM40.1 million) RM34.3 million Cash & Cash Equivalents (2022: RM98.6 million) RM104.3 million OVERVIEW In adapting t,strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2023,KAWAN,Kawan Food,2023,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Revenue (2022: RM274.8 million) RM287.2 million Profit Before Taxation (2022: RM40.1 million) RM34.3 million Cash & Cash Equivalents (2022: RM98.6 million) RM104.3 million OVERVIEW In adapting t,strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2024,KAWAN,Kawan Food,2024,AR01,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS As we reflect on 2024, I am proud to report that this has been a year of strategic transformation and resilient progress for our company. Amidst a dynamic operating environment, we remained stea",strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2024,KAWAN,Kawan Food,2024,AR02,3,[MDA_P003],true,[MDA_P003] Kawan At A Glance This is Kawan Food Berhad Our Strategic Review Financial Statements Other Information Our Commitment to Good Corporate Governance MANAGEMENT DISCUSSION AND ANALYSIS FY2024 was a year of strategic transformation,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7216_KAWAN_2024,KAWAN,Kawan Food,2024,AR03,4,[MDA_P003],true,[MDA_P003] Kawan At A Glance This is Kawan Food Berhad Our Strategic Review Financial Statements Other Information Our Commitment to Good Corporate Governance MANAGEMENT DISCUSSION AND ANALYSIS FY2024 was a year of strategic transformation,strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2024,KAWAN,Kawan Food,2024,AR04,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS As we reflect on 2024, I am proud to report that this has been a year of strategic transformation and resilient progress for our company. Amidst a dynamic operating environment, we remained stea",strong,none,aligned,false,accept,,,
MDA_7216_KAWAN_2024,KAWAN,Kawan Food,2024,AR05,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS As we reflect on 2024, I am proud to report that this has been a year of strategic transformation and resilient progress for our company. Amidst a dynamic operating environment, we remained stea",strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2020,PWROOT,Power Root,2020,AR01,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2020,PWROOT,Power Root,2020,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,weak,missing_financial_content,partial,true,manual_required,manual_required,repair_output_still_invalid,no_numeric_issue
MDA_7237_PWROOT_2020,PWROOT,Power Root,2020,AR03,2,[MDA_P002],true,"[MDA_P002] Power Root Berhad Registration Number: 200601013517 (733268-U) I Annual Report 2020 THE BUSINESS ENVIRONMENT Demanding economic conditions resulted in cautious consumer spending during the year, even prior to the introduction of",strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2020,PWROOT,Power Root,2020,AR04,2,[MDA_P003],true,"[MDA_P003] In the wider global context, the Group benefited from favourable market movements this past year. The lower price of raw materials, coffee in particular, contributed to an improvement in margins. At the same time, the strengtheni",strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2020,PWROOT,Power Root,2020,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2021,PWROOT,Power Root,2021,AR01,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS This has been an extraordinary year. We have all had to adjust to living with social and economic uncertainty under new circumstances. On the personal front, parents have had to learn to supervi",strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2021,PWROOT,Power Root,2021,AR02,3,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS This has been an extraordinary year. We have all had to adjust to living with social and economic uncertainty under new circumstances. On the personal front, parents have had to learn to supervi",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7237_PWROOT_2021,PWROOT,Power Root,2021,AR03,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS This has been an extraordinary year. We have all had to adjust to living with social and economic uncertainty under new circumstances. On the personal front, parents have had to learn to supervi",strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2021,PWROOT,Power Root,2021,AR04,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS This has been an extraordinary year. We have all had to adjust to living with social and economic uncertainty under new circumstances. On the personal front, parents have had to learn to supervi",strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2021,PWROOT,Power Root,2021,AR05,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS This has been an extraordinary year. We have all had to adjust to living with social and economic uncertainty under new circumstances. On the personal front, parents have had to learn to supervi",strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2022,PWROOT,Power Root,2022,AR01,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Power Root Berhad Registration Number: 200601013517 (733268-U),strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2022,PWROOT,Power Root,2022,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Power Root Berhad Registration Number: 200601013517 (733268-U),weak,missing_financial_content,partial,true,manual_required,manual_required,repair_output_still_invalid,no_numeric_issue
MDA_7237_PWROOT_2022,PWROOT,Power Root,2022,AR03,2,[MDA_P002],true,"[MDA_P002] Power Root Berhad Registration Number: 200601013517 (733268-U) Annual Report 2022 Power Root was similarly affected by these challenges as we faced labour shortages in the short term. However, the Group as a whole responded with",strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2022,PWROOT,Power Root,2022,AR04,4,[MDA_P002],true,"[MDA_P002] Power Root Berhad Registration Number: 200601013517 (733268-U) Annual Report 2022 Power Root was similarly affected by these challenges as we faced labour shortages in the short term. However, the Group as a whole responded with",strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2022,PWROOT,Power Root,2022,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Power Root Berhad Registration Number: 200601013517 (733268-U),strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2023,PWROOT,Power Root,2023,AR01,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS cont’d,strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2023,PWROOT,Power Root,2023,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS cont’d,weak,missing_financial_content,partial,true,manual_required,manual_required,repair_output_still_invalid,not_enough_numbers
MDA_7237_PWROOT_2023,PWROOT,Power Root,2023,AR03,2,[MDA_P002],true,"[MDA_P002] AR 2023 China and Hong Kong were among the last countries to reopen their borders, with China doing so on 1 January 2023 and Hong Kong in February 2023. There was little movement in our activities in these countries for FY 2023 b",acceptable,none,aligned,false,accept,,,
MDA_7237_PWROOT_2023,PWROOT,Power Root,2023,AR04,2,[MDA_P002],true,"[MDA_P002] AR 2023 China and Hong Kong were among the last countries to reopen their borders, with China doing so on 1 January 2023 and Hong Kong in February 2023. There was little movement in our activities in these countries for FY 2023 b",strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2023,PWROOT,Power Root,2023,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS cont’d,strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2024,PWROOT,Power Root,2024,AR01,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) meet their demand for high quality beverages. We also know that it is crucial for us to be agile and to adapt in a competitive beverage market with unpredictable consumer behaviour. Con,strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2024,PWROOT,Power Root,2024,AR02,3,[MDA_P003],true,"[MDA_P003] To reach out to consumers, we use traditional and digital media platforms, in-store activities and promotions, and run campaigns which attract attention to our brands. We participate in joint events where we are able to promote b",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7237_PWROOT_2024,PWROOT,Power Root,2024,AR03,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) meet their demand for high quality beverages. We also know that it is crucial for us to be agile and to adapt in a competitive beverage market with unpredictable consumer behaviour. Con,strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2024,PWROOT,Power Root,2024,AR04,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) meet their demand for high quality beverages. We also know that it is crucial for us to be agile and to adapt in a competitive beverage market with unpredictable consumer behaviour. Con,strong,none,aligned,false,accept,,,
MDA_7237_PWROOT_2024,PWROOT,Power Root,2024,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) meet their demand for high quality beverages. We also know that it is crucial for us to be agile and to adapt in a competitive beverage market with unpredictable consumer behaviour. Con,strong,none,aligned,false,accept,,,
MDA_7243_MAGMA_2020,MAGMA,Impiana Hotels Bhd,2020,AR01,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS 1. FINANCIAL REVIEW,strong,none,aligned,false,accept,,,
