rating_id,document_id,doc_type,scoring_basis,purpose_track,review_round,reviewer_id,dimension_code,dimension_name,raw_score,scale_min,scale_max,weight_value,std_score_100,weighted_score,evidence_locator,evidence_text_short,confidence_level,comment_short,missing_type,started_at,finished_at,scorebook_version,model_name,llm_backend,temperature,seed,num_ctx,num_predict,think,stream,json_schema_mode,prompt_version,scoring_timestamp,raw_output_path,numeric_check_path,parse_status,schema_validation_status
MDA_5157_SG_2021_AR01,MDA_5157_SG_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR01,MD&A content completeness,4,1,5,0.15,75.0,11.25,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS SAUDEE GROUP BERHAD 200801036832 (838172-P),medium,"Discusses revenue, cost, and risk factors with relevant context.",none,2026-06-20T09:28:21+00:00,2026-06-20T09:28:47+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:28:47+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2021_AR01_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2021_numeric_checks.json,parsed,valid
MDA_5157_SG_2021_AR02,MDA_5157_SG_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR02,MD&A internal numeric consistency and traceability,3,1,5,0.25,50.0,12.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS SAUDEE GROUP BERHAD 200801036832 (838172-P),medium,"Python numeric_checker: The numeric_check_summary indicates insufficient numbers for consistency checks, but the text discusses financial figures without explicit numeric verification.",none,2026-06-20T09:28:21+00:00,2026-06-20T09:28:47+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:28:47+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2021_AR02_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2021_numeric_checks.json,parsed,valid
MDA_5157_SG_2021_AR03,MDA_5157_SG_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR03,Operating analysis specificity,2,1,5,0.3,25.0,7.5,[MDA_P003],"[MDA_P003] Analysis of Profit/(Loss) FYE 2021 FYE 2020 01.08.2020 to 31.07.2021 01.08.2019 to 31.07.2020 Analysis of Profit and expenses : Profit/(Loss) Loss before tax (RM’000) (4,465) (28,007) Loss after tax (RM’000) (4,373) (30,611) Earn",medium,Discussion lacks specific operating analysis metrics and contextual depth.,none,2026-06-20T09:28:21+00:00,2026-06-20T09:28:47+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:28:47+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2021_AR03_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2021_numeric_checks.json,parsed,valid
MDA_5157_SG_2021_AR04,MDA_5157_SG_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR04,MD&A internal risk and forward-looking disclosure,2,1,5,0.2,25.0,5.0,[MDA_P002],"[MDA_P002] MANAGEMENT DISCUSSION & ANALYSIS (CONT’D) Analysis of Revenue (Cont'd) The Management will continue to monitor the prospect of secondary Covid-19 outbreak leading to the re-imposition of containment measures. Therefore, the Manag",medium,Limited forward-looking disclosure on risks and mitigation strategies,none,2026-06-20T09:28:21+00:00,2026-06-20T09:28:47+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:28:47+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2021_AR04_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2021_numeric_checks.json,parsed,valid
MDA_5157_SG_2021_AR05,MDA_5157_SG_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR05,MD&A readability and structural clarity,2,1,5,0.1,25.0,2.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS SAUDEE GROUP BERHAD 200801036832 (838172-P),medium,"Paragraph lacks clear structure and flow, making it difficult to follow the discussion.",none,2026-06-20T09:28:21+00:00,2026-06-20T09:28:47+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:28:47+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2021_AR05_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2021_numeric_checks.json,parsed,valid
MDA_5157_SG_2022_AR01,MDA_5157_SG_2022,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR01,MD&A content completeness,4,1,5,0.15,75.0,11.25,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Introduction The summary of the results of SAUDEE and its subsidiaries (“Group”) for the past two (2) financial years ended 31 July 2021 (“FYE 2021”) to FYE 2022 as summarised below:- FYE 2022 FYE,medium,Provides key financial results and comparisons but lacks detailed analysis of drivers and risks.,none,2026-06-20T09:28:47+00:00,2026-06-20T09:29:18+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:29:18+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2022_AR01_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2022_numeric_checks.json,parsed,valid
MDA_5157_SG_2022_AR02,MDA_5157_SG_2022,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR02,MD&A internal numeric consistency and traceability,3,1,5,0.25,50.0,12.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Introduction The summary of the results of SAUDEE and its subsidiaries (“Group”) for the past two (2) financial years ended 31 July 2021 (“FYE 2021”) to FYE 2022 as summarised below:- FYE 2022 FYE,medium,"Python numeric_checker: numeric_check_summary indicates moderate consistency with 1 minor discrepancy, but no clear explanation for the discrepancy",none,2026-06-20T09:28:47+00:00,2026-06-20T09:29:18+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:29:18+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2022_AR02_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2022_numeric_checks.json,parsed,valid
MDA_5157_SG_2022_AR03,MDA_5157_SG_2022,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR03,Operating analysis specificity,4,1,5,0.3,75.0,22.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Introduction The summary of the results of SAUDEE and its subsidiaries (“Group”) for the past two (2) financial years ended 31 July 2021 (“FYE 2021”) to FYE 2022 as summarised below:- FYE 2022 FYE,medium,Revenue and financial metrics are presented with clear context and explanations.,none,2026-06-20T09:28:47+00:00,2026-06-20T09:29:18+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:29:18+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2022_AR03_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2022_numeric_checks.json,parsed,valid
MDA_5157_SG_2022_AR04,MDA_5157_SG_2022,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR04,MD&A internal risk and forward-looking disclosure,4,1,5,0.2,75.0,15.0,[MDA_P002],"[MDA_P002] Analysis of Revenue FYE 2022 FYE 2021 (RM’000) (RM’000) Manufacturing-further process products (“FPP”) 64,219 49,432 Food Service (HORECA and OEM) 16,709 13,013 Trading products 15,952 18,334 96,880 80,779 96,880 80,779 Our Group",medium,"Discusses revenue drivers, risks, and forward-looking strategies with clear context.",none,2026-06-20T09:28:47+00:00,2026-06-20T09:29:18+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:29:18+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2022_AR04_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2022_numeric_checks.json,parsed,valid
MDA_5157_SG_2022_AR05,MDA_5157_SG_2022,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR05,MD&A readability and structural clarity,4,1,5,0.1,75.0,7.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Introduction The summary of the results of SAUDEE and its subsidiaries (“Group”) for the past two (2) financial years ended 31 July 2021 (“FYE 2021”) to FYE 2022 as summarised below:- FYE 2022 FYE,medium,Clear financial summary with key metrics and comparison,none,2026-06-20T09:28:47+00:00,2026-06-20T09:29:18+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:29:18+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2022_AR05_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2022_numeric_checks.json,parsed,valid
MDA_5157_SG_2023_AR01,MDA_5157_SG_2023,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR01,MD&A content completeness,4,1,5,0.15,75.0,11.25,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Introduction The summary of the results of SAUDEE and its subsidiaries (“Group”) for the past two (2) financial years ended 31 July 2022 (“FYE 2022”) to FYE 2023 summarised below:- FYE 2023 FYE 20,medium,Provides key financial results and comparison between FYE 2023 and FYE 2022.,none,2026-06-20T09:29:18+00:00,2026-06-20T09:29:50+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:29:50+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2023_AR01_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2023_numeric_checks.json,parsed,valid
MDA_5157_SG_2023_AR02,MDA_5157_SG_2023,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR02,MD&A internal numeric consistency and traceability,3,1,5,0.25,50.0,12.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Introduction The summary of the results of SAUDEE and its subsidiaries (“Group”) for the past two (2) financial years ended 31 July 2022 (“FYE 2022”) to FYE 2023 summarised below:- FYE 2023 FYE 20,medium,"Python numeric_checker: numeric_check_summary indicates moderate consistency, but no specific numeric checks or explanations are provided in the selected paragraphs.",none,2026-06-20T09:29:18+00:00,2026-06-20T09:29:50+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:29:50+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2023_AR02_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2023_numeric_checks.json,parsed,valid
MDA_5157_SG_2023_AR03,MDA_5157_SG_2023,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR03,Operating analysis specificity,4,1,5,0.3,75.0,22.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Introduction The summary of the results of SAUDEE and its subsidiaries (“Group”) for the past two (2) financial years ended 31 July 2022 (“FYE 2022”) to FYE 2023 summarised below:- FYE 2023 FYE 20,medium,Provides clear revenue figures and comparisons between FYE 2023 and FYE 2022.,none,2026-06-20T09:29:18+00:00,2026-06-20T09:29:50+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:29:50+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2023_AR03_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2023_numeric_checks.json,parsed,valid
MDA_5157_SG_2023_AR04,MDA_5157_SG_2023,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR04,MD&A internal risk and forward-looking disclosure,4,1,5,0.2,75.0,15.0,[MDA_P008],"[MDA_P008] Even facing the uncertainty on post Covid-19 pandemic challenge on global and local in material price and forex, the Group was still able to improved its cash inflow from operation and still maintained its current ratio at 3.74 t",medium,"Discusses financial metrics, cash flow, and expansion plans with clear forward-looking statements.",none,2026-06-20T09:29:18+00:00,2026-06-20T09:29:50+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:29:50+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2023_AR04_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2023_numeric_checks.json,parsed,valid
MDA_5157_SG_2023_AR05,MDA_5157_SG_2023,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR05,MD&A readability and structural clarity,4,1,5,0.1,75.0,7.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Introduction The summary of the results of SAUDEE and its subsidiaries (“Group”) for the past two (2) financial years ended 31 July 2022 (“FYE 2022”) to FYE 2023 summarised below:- FYE 2023 FYE 20,medium,Clear financial summary with key metrics and comparisons,none,2026-06-20T09:29:18+00:00,2026-06-20T09:29:50+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:29:50+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2023_AR05_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2023_numeric_checks.json,parsed,valid
MDA_5157_SG_2024_AR01,MDA_5157_SG_2024,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR01,MD&A content completeness,4,1,5,0.15,75.0,11.25,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS,medium,"Discusses EBITDA, cost reduction, and financial performance with clear explanations.",none,2026-06-20T09:29:50+00:00,2026-06-20T09:30:19+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:30:19+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2024_AR01_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2024_numeric_checks.json,parsed,valid
MDA_5157_SG_2024_AR02,MDA_5157_SG_2024,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR02,MD&A internal numeric consistency and traceability,3,1,5,0.25,50.0,12.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS,medium,"Python numeric_checker: numeric_check_summary indicates not enough numbers, but some financial figures are mentioned without clear consistency or traceability.",none,2026-06-20T09:29:50+00:00,2026-06-20T09:30:19+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:30:19+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2024_AR02_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2024_numeric_checks.json,parsed,valid
MDA_5157_SG_2024_AR03,MDA_5157_SG_2024,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR03,Operating analysis specificity,4,1,5,0.3,75.0,22.5,[MDA_P002],"[MDA_P002] SAUDIGOLD GROUP BERHAD 200801036832 (838172-P) Analysis of profit/(Loss) FYE 2024 FYE 2023 01.08.2023 to 31.07.2024 01.08.2022 to 31.07.2023 Analysis of Profit and expenses : Profit/(Loss) Loss before tax (RM’000) (5,706) (7,290)",medium,"Discusses EBITDA, cost reduction, and margin changes with specific figures.",none,2026-06-20T09:29:50+00:00,2026-06-20T09:30:19+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:30:19+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2024_AR03_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2024_numeric_checks.json,parsed,valid
MDA_5157_SG_2024_AR04,MDA_5157_SG_2024,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR04,MD&A internal risk and forward-looking disclosure,4,1,5,0.2,75.0,15.0,[MDA_P006],"[MDA_P006] Even facing the uncertainty on post Covid-19 pandemic challenge on global and local in material price and forex, the Group was still able to generated positive cash inflow from operation and still maintained its current ratio at",medium,"Discusses financial position, risk management and future expansion plans.",none,2026-06-20T09:29:50+00:00,2026-06-20T09:30:19+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:30:19+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2024_AR04_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2024_numeric_checks.json,parsed,valid
MDA_5157_SG_2024_AR05,MDA_5157_SG_2024,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR05,MD&A readability and structural clarity,4,1,5,0.1,75.0,7.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS,medium,Clear discussion of cost reduction and financial performance with specific figures.,none,2026-06-20T09:29:50+00:00,2026-06-20T09:30:19+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:30:19+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5157_SG_2024_AR05_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5157_SG_2024_numeric_checks.json,parsed,valid
MDA_5187_HBGLOB_2020_AR01,MDA_5187_HBGLOB_2020,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR01,MD&A content completeness,4,1,5,0.15,75.0,11.25,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,medium,"Discusses revenue, profit, cost, margin, and segment performance with clear financial context.",none,2026-06-20T09:30:19+00:00,2026-06-20T09:30:42+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:30:42+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5187_HBGLOB_2020_AR01_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5187_HBGLOB_2020_numeric_checks.json,parsed,valid
MDA_5187_HBGLOB_2020_AR02,MDA_5187_HBGLOB_2020,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR02,MD&A internal numeric consistency and traceability,2,1,5,0.25,25.0,6.25,[MDA_P002],[MDA_P002] HB GLOBAL LIMITED Annual Report 2020 Financial Review Our revenue decreased by RMB59.6 million or approximately 37.8% from RMB157.5 million in financial year ended 31 December 2019 (“FYE2019”) to RMB97.9 million in financial year,medium,"Python numeric_checker: Margin discrepancy not explained, calculation from profit/revenue inconsistent with stated margin.",none,2026-06-20T09:30:19+00:00,2026-06-20T09:30:42+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:30:42+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5187_HBGLOB_2020_AR02_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5187_HBGLOB_2020_numeric_checks.json,parsed,valid
MDA_5187_HBGLOB_2020_AR03,MDA_5187_HBGLOB_2020,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR03,Operating analysis specificity,2,1,5,0.3,25.0,7.5,[MDA_P002],[MDA_P002] HB GLOBAL LIMITED Annual Report 2020 Financial Review Our revenue decreased by RMB59.6 million or approximately 37.8% from RMB157.5 million in financial year ended 31 December 2019 (“FYE2019”) to RMB97.9 million in financial year,medium,Revenue and profit figures are mentioned but lack detailed analysis of operating performance.,none,2026-06-20T09:30:19+00:00,2026-06-20T09:30:42+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:30:42+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5187_HBGLOB_2020_AR03_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5187_HBGLOB_2020_numeric_checks.json,parsed,valid
MDA_5187_HBGLOB_2020_AR04,MDA_5187_HBGLOB_2020,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR04,MD&A internal risk and forward-looking disclosure,2,1,5,0.2,25.0,5.0,[MDA_P002],[MDA_P002] HB GLOBAL LIMITED Annual Report 2020 Financial Review Our revenue decreased by RMB59.6 million or approximately 37.8% from RMB157.5 million in financial year ended 31 December 2019 (“FYE2019”) to RMB97.9 million in financial year,medium,Discusses revenue and GP decline due to Covid-19 but lacks detailed risk mitigation strategies.,none,2026-06-20T09:30:19+00:00,2026-06-20T09:30:42+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:30:42+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5187_HBGLOB_2020_AR04_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5187_HBGLOB_2020_numeric_checks.json,parsed,valid
MDA_5187_HBGLOB_2020_AR05,MDA_5187_HBGLOB_2020,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR05,MD&A readability and structural clarity,2,1,5,0.1,25.0,2.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,medium,Paragraph lacks clear structure and has inconsistent financial data presentation.,none,2026-06-20T09:30:19+00:00,2026-06-20T09:30:42+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:30:42+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5187_HBGLOB_2020_AR05_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5187_HBGLOB_2020_numeric_checks.json,parsed,valid
MDA_5187_HBGLOB_2021_AR01,MDA_5187_HBGLOB_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR01,MD&A content completeness,2,1,5,0.15,25.0,3.75,[MDA_P001],[MDA_P001] HB GLOBAL LIMITED I Annual Report 2021 MANAGEMENT DISCUSSION AND ANALYSIS Dear Valued Shareholders On behalf of the Board of Directors ´the Boardµ of HB Global Limited ´HBGLµ the Audited Financial Statements of the Company and it,medium,Lacks detailed financial analysis and quantitative data on performance drivers.,none,2026-06-20T09:30:42+00:00,2026-06-20T09:31:02+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:31:02+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5187_HBGLOB_2021_AR01_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5187_HBGLOB_2021_numeric_checks.json,parsed,valid
MDA_5187_HBGLOB_2021_AR02,MDA_5187_HBGLOB_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR02,MD&A internal numeric consistency and traceability,3,1,5,0.25,50.0,12.5,[MDA_P016],[MDA_P016] million in financial year ended December ´FYE µ to RMB million in financial year ended December,medium,Python numeric_checker: numeric_check_summary indicates not enough numbers for consistency checks,none,2026-06-20T09:30:42+00:00,2026-06-20T09:31:02+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:31:02+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5187_HBGLOB_2021_AR02_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5187_HBGLOB_2021_numeric_checks.json,parsed,valid
MDA_5187_HBGLOB_2021_AR03,MDA_5187_HBGLOB_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR03,Operating analysis specificity,2,1,5,0.3,25.0,7.5,[MDA_P015],[MDA_P015] Forward Resources construction Sdn Bhd ´FRCµ ² the main operating situated in Malaysia by SLH infra Sdn Bhd As the main subsidiary SHF is principally involved in the design research development of RTS products and marketing activ,medium,Lacks specific operating analysis metrics or financial data,none,2026-06-20T09:30:42+00:00,2026-06-20T09:31:02+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:31:02+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5187_HBGLOB_2021_AR03_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5187_HBGLOB_2021_numeric_checks.json,parsed,valid
MDA_5187_HBGLOB_2021_AR04,MDA_5187_HBGLOB_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR04,MD&A internal risk and forward-looking disclosure,2,1,5,0.2,25.0,5.0,[MDA_P017],[MDA_P017] ´FYE µ The increase was mainly due to increase in demand on products after the Covid outbreak since early The Group achieved a net loss before taxation of RMB million in FYE as compared to net loss before taxation of RMB million,medium,Lacks clear forward-looking statements and risk disclosures,none,2026-06-20T09:30:42+00:00,2026-06-20T09:31:02+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:31:02+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5187_HBGLOB_2021_AR04_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5187_HBGLOB_2021_numeric_checks.json,parsed,valid
MDA_5187_HBGLOB_2021_AR05,MDA_5187_HBGLOB_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR05,MD&A readability and structural clarity,2,1,5,0.1,25.0,2.5,[MDA_P001],[MDA_P001] HB GLOBAL LIMITED I Annual Report 2021 MANAGEMENT DISCUSSION AND ANALYSIS Dear Valued Shareholders On behalf of the Board of Directors ´the Boardµ of HB Global Limited ´HBGLµ the Audited Financial Statements of the Company and it,medium,Poorly structured with unclear section headings and excessive text,none,2026-06-20T09:30:42+00:00,2026-06-20T09:31:02+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:31:02+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_5187_HBGLOB_2021_AR05_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_5187_HBGLOB_2021_numeric_checks.json,parsed,valid
