document_id,doc_type,company_name,ticker,source_name,publish_date,title,url,confidence_tier,relevance_status,review_reason,dimension_count,total_score_100,grade_label,N01,N02,N03,N04,N05,N01_std,N02_std,N03_std,N04_std,N05_std,flag_unverified_key_number,flag_excessive_promotional_tone,flag_nonstandard_audit,flag_disclosure_replacement,flag_retraction_or_correction_needed,adjudication_flag,needs_review,review_reasons,final_version,scorebook_version,model_name,llm_backend,temperature,seed,num_ctx,num_predict,think,stream,json_schema_mode,prompt_version,scoring_timestamp
NEWS_PPB_2024_11_28_542e8052de,news,PPB Group Berhad,PPB,The Star,2024-11-28,PPB's 3Q net profit falls to RM208.12mil,https://www.thestar.com.my/business/business-news/2024/11/28/ppb039s-3q-net-profit-falls-to-rm20812mil,medium,medium_confidence_company_news,,5,68.75,C,4,4,3,3,5,75.0,75.0,50.0,50.0,100.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:45:47+00:00
NEWS_PPB_2024_09_06_37ef99cc5c,news,PPB Group Berhad,PPB,The Star,2024-09-06,Better prospects for plantation companies in 2H24,https://www.thestar.com.my/business/business-news/2024/09/06/better-prospects-for-plantation-companies-in-2h24,medium,medium_confidence_company_news,,5,75.0,B,4,4,4,4,4,75.0,75.0,75.0,75.0,75.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:46:05+00:00
NEWS_PPB_2024_09_06_c0abc7d33f,news,PPB Group Berhad,PPB,The Star,2024-09-06,PPB expects uptick in consumer product ops,https://www.thestar.com.my/business/business-news/2024/09/06/ppb-expects-uptick-in-consumer-product-ops,high,high_confidence_company_news,,5,66.25,C,4,4,3,3,4,75.0,75.0,50.0,50.0,75.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:46:21+00:00
NEWS_PPB_2024_09_05_b64b39b6ec,news,PPB Group Berhad,PPB,The Star,2024-09-05,Higher yearly earnings for plantation companies,https://www.thestar.com.my/business/business-news/2024/09/05/higher-yearly-earnings-for-plantation-companies,medium,medium_confidence_company_news,,5,70.0,B,4,4,4,3,4,75.0,75.0,75.0,50.0,75.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:46:42+00:00
NEWS_PPB_2024_08_30_013fe4fff4,news,PPB Group Berhad,PPB,The Star,2024-08-30,PPB Group quarterly earnings higher at RM309mil,https://www.thestar.com.my/business/business-news/2024/08/30/ppb-group-quarterly-earnings-higher-at-rm309mil,high,high_confidence_company_news,,5,91.25,A,5,5,4,4,5,100.0,100.0,75.0,75.0,100.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:46:54+00:00
NEWS_PPB_2024_08_29_3b94579d0a,news,PPB Group Berhad,PPB,The Star,2024-08-29,PPB Group 2Q net profit higher at RM308.919mil,https://www.thestar.com.my/business/business-news/2024/08/29/ppb-group-2q-net-profit-higher-at-rm308919mil,high,high_confidence_company_news,,5,85.0,A,5,4,4,4,5,100.0,75.0,75.0,75.0,100.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:47:07+00:00
NEWS_PPB_2024_08_15_76917e3c4c,news,PPB Group Berhad,PPB,The Star,2024-08-15,Softer earnings likely for PPB Group in 1H24,https://www.thestar.com.my/business/business-news/2024/08/15/softer-earnings-likely-for-ppb-group-in-1h24,high,high_confidence_company_news,,5,77.5,B,4,4,4,4,5,75.0,75.0,75.0,75.0,100.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:47:26+00:00
NEWS_PPB_2024_06_25_1f5058a240,news,PPB Group Berhad,PPB,The Star,2024-06-25,Toy library a treasure trove for B40 in Lembah Subang,https://www.thestar.com.my/metro/metro-news/2024/06/25/toy-library-a-treasure-trove-for-b40-in-lembah-subang,medium,medium_confidence_company_news,,5,52.5,D,3,3,3,3,4,50.0,50.0,50.0,50.0,75.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:47:44+00:00
NEWS_PPB_2024_06_19_90873d2b58,news,PPB Group Berhad,PPB,The Star,2024-06-19,Techbond in the spotlight,https://www.thestar.com.my/business/business-news/2024/06/19/techbond-in-the-spotlight,medium,medium_confidence_company_news,,5,71.25,B,4,4,3,4,4,75.0,75.0,50.0,75.0,75.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:48:00+00:00
NEWS_PPB_2024_06_11_be261e3503,news,PPB Group Berhad,PPB,The Star,2024-06-11,Muted near-term downstream earnings likely for planters,https://www.thestar.com.my/business/business-news/2024/06/11/muted-near-term-downstream-earnings-likely-for-planters,medium,medium_confidence_company_news,,5,66.25,C,4,4,3,3,4,75.0,75.0,50.0,50.0,75.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:48:18+00:00
NEWS_PPB_2024_06_04_85c6d017d5,news,PPB Group Berhad,PPB,The Star,2024-06-04,Brighter prospects for PPB Group on China recovery,https://www.thestar.com.my/business/business-news/2024/06/04/brighter-prospects-for-ppb-group-on-china-recovery,high,high_confidence_company_news,,5,73.75,B,4,4,3,4,5,75.0,75.0,50.0,75.0,100.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:48:33+00:00
NEWS_PPB_2024_06_04_c7ed71f649,news,PPB Group Berhad,PPB,The Star,2024-06-04,High expectations for corporate earnings,https://www.thestar.com.my/business/business-news/2024/06/04/high-expectations--for-corporate-earnings,medium,medium_confidence_company_news,,5,58.75,C,3,4,3,3,4,50.0,75.0,50.0,50.0,75.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:48:55+00:00
NEWS_PPB_2024_05_30_4398a6b842,news,PPB Group Berhad,PPB,The Star,2024-05-30,PPB posts lower net profit of RM337.17mil in 1Q,https://www.thestar.com.my/business/business-news/2024/05/30/ppb-posts-lower-net-profit-of-rm33717mil-in-1q,medium,medium_confidence_company_news,,5,57.5,C,4,3,3,3,3,75.0,50.0,50.0,50.0,50.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:49:09+00:00
NEWS_PPB_2024_03_20_e106615fa1,news,PPB Group Berhad,PPB,The Star,2024-03-20,Mixed outlook for plantations on downstream margin drag,https://www.thestar.com.my/business/business-news/2024/03/20/mixed-outlook-for-plantations-on-downstream-margin-drag,medium,medium_confidence_company_news,,5,70.0,B,4,4,4,3,4,75.0,75.0,75.0,50.0,75.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:49:23+00:00
NEWS_PPB_2024_03_07_9a5d462dbc,news,PPB Group Berhad,PPB,The Star,2024-03-07,"PPB to spend RM419mil on flour, feed milling unit",https://www.thestar.com.my/business/business-news/2024/03/07/ppb-to-spend-rm419mil-on-flour-feed-milling-unit,medium,medium_confidence_company_news,,5,50.0,D,3,3,3,3,3,50.0,50.0,50.0,50.0,50.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:49:40+00:00
NEWS_SPRITZER_2026_01_01_29fb9054f6,news,SPRITZER,SPRITZER,The Star,2026-01-01,SupportLine,https://www.thestar.com.my/business/business-news/2026/01/01/supportline,medium,medium_confidence_company_news,,5,50.0,D,3,3,3,3,3,50.0,50.0,50.0,50.0,50.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:49:54+00:00
NEWS_SPRITZER_2025_12_19_5cfa1fd486,news,SPRITZER,SPRITZER,The Star,2025-12-19,"Tourism, policy support to boost consumer sector",https://www.thestar.com.my/business/business-news/2025/12/19/tourism-policy-support-to-boost-consumer-sector,medium,medium_confidence_company_news,,5,52.5,D,3,3,3,3,4,50.0,50.0,50.0,50.0,75.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:50:12+00:00
NEWS_SPRITZER_2025_12_05_51db7c5d1a,news,SPRITZER,SPRITZER,The Star,2025-12-05,Opportunity for investors to profit from Spritzer,https://www.thestar.com.my/business/business-news/2025/12/05/opportunity-for-investors-to-profit-from-spritzer,medium,medium_confidence_company_news,,5,50.0,D,3,3,3,3,3,50.0,50.0,50.0,50.0,50.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:50:26+00:00
NEWS_SPRITZER_2025_11_14_13ba2ae89f,news,SPRITZER,SPRITZER,The Star,2025-11-14,Inbound tourists to bring growth along for the ride,https://www.thestar.com.my/business/business-news/2025/11/14/inbound-tourists-to-bring-growth-along-for-the-ride,medium,medium_confidence_company_news,,5,71.25,B,4,4,3,4,4,75.0,75.0,50.0,75.0,75.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:50:42+00:00
NEWS_SPRITZER_2025_10_01_77c6d3d985,news,SPRITZER,SPRITZER,The Star,2025-10-01,Retail growth to remain resilient with subsidies,https://www.thestar.com.my/business/business-news/2025/10/01/retail-growth-to-remain-resilient-with-subsidies,medium,medium_confidence_company_news,,5,68.75,C,4,4,3,3,5,75.0,75.0,50.0,50.0,100.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:50:56+00:00
NEWS_SPRITZER_2025_09_11_1b0940a58d,news,SPRITZER,SPRITZER,The Star,2025-09-11,Switch to value stocks holds investor potential,https://www.thestar.com.my/business/business-news/2025/09/11/switch-to-value-stocks-holds-investor-potential,medium,medium_confidence_company_news,,5,70.0,B,4,4,4,3,4,75.0,75.0,75.0,50.0,75.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:51:13+00:00
NEWS_SPRITZER_2025_08_29_069113b9dc,news,SPRITZER,SPRITZER,The Star,2025-08-29,Strong 2Q25 performance positions Spritzer for gains,https://www.thestar.com.my/business/business-news/2025/08/29/strong-2q25-performance-positions-spritzer-for-gains,medium,medium_confidence_company_news,,5,73.75,B,4,4,3,4,5,75.0,75.0,50.0,75.0,100.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:51:30+00:00
NEWS_SPRITZER_2025_06_19_a751838def,news,SPRITZER,SPRITZER,The Star,2025-06-19,Consumer staples favourable amid expanded SST,https://www.thestar.com.my/business/business-news/2025/06/19/consumer-staples-favourable-amid-expanded-sst,medium,medium_confidence_company_news,,5,71.25,B,4,4,3,4,4,75.0,75.0,50.0,75.0,75.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:51:45+00:00
NEWS_SPRITZER_2025_06_19_2524a9463e,news,SPRITZER,SPRITZER,The Star,2025-06-19,SupportLine,https://www.thestar.com.my/business/business-news/2025/06/19/supportline,medium,medium_confidence_company_news,,5,50.0,D,3,3,3,3,3,50.0,50.0,50.0,50.0,50.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:51:58+00:00
NEWS_SPRITZER_2025_04_16_1dd4fe73e3,news,SPRITZER,SPRITZER,The Star,2025-04-16,Life Water targets high-capacity expansion,https://www.thestar.com.my/business/business-news/2025/04/16/life-water-targets-high-capacity-expansion,medium,medium_confidence_company_news,,5,60.0,C,4,3,3,3,4,75.0,50.0,50.0,50.0,75.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:52:14+00:00
NEWS_SPRITZER_2025_03_19_8da837678a,news,SPRITZER,SPRITZER,The Star,2025-03-19,Consumer sector poised to capitalise on tourism windfall,https://www.thestar.com.my/business/business-news/2025/03/19/consumer-sector-poised-to-capitalise-on-tourism-windfall,medium,medium_confidence_company_news,,5,57.5,C,3,3,3,4,4,50.0,50.0,50.0,75.0,75.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:52:30+00:00
NEWS_SPRITZER_2025_02_19_6e3a70e56b,news,SPRITZER,SPRITZER,The Star,2025-02-19,Rising tourism brightens consumer sector outlook,https://www.thestar.com.my/business/business-news/2025/02/19/rising-tourism-brightens-consumer-sector-outlook,medium,medium_confidence_company_news,,5,73.75,B,4,4,3,4,5,75.0,75.0,50.0,75.0,100.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:52:47+00:00
NEWS_SPRITZER_2024_12_04_989e7aaf2a,news,SPRITZER,SPRITZER,The Star,2024-12-04,Higher production capacity to buoy Spritzer showing,https://www.thestar.com.my/business/business-news/2024/12/04/higher-production-capacity-to-buoy-spritzer-showing,medium,medium_confidence_company_news,,5,60.0,C,4,3,3,3,4,75.0,50.0,50.0,50.0,75.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:53:00+00:00
NEWS_SPRITZER_2024_11_14_d25845d8ea,news,SPRITZER,SPRITZER,The Star,2024-11-14,Spritzer’s sparkling potential undervalued by market,https://www.thestar.com.my/business/business-news/2024/11/14/spritzers-sparkling-potential-undervalued-by-market,medium,medium_confidence_company_news,,5,71.25,B,4,4,3,4,4,75.0,75.0,50.0,75.0,75.0,0,0,0,0,0,No,No,,filter_news_final,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,news_single_dimension_v3_strict_calibration,2026-07-01T08:53:15+00:00
